dp1;dp2;dp3;dp4;dp5;dp6;dp7;dp8;dp9;dp10;dp11;dp12;dp13;dp14;dp15;dp16;dp17;dp18;dp19;dp20;dp21;dp22;dp23;dp24
-0.04099177;-0.035068613;-0.016992733;-0.003954132;-0.006131486;0.011775362;0.024680378;0.030070308;0.018790246;0.027029815;0.005785334;0.006958802;0.005512403;-0.008935294;0.001612253;0.0226956;0.056060461;0.030064161;-0.002712723;-0.005356575;-0.010799927;-0.023649907;-0.065991824;-0.022906592
-0.046148983;-0.032998959;-0.019017611;0.003402518;0.007782101;0.037590255;0.078586279;0.098335711;0.039191291;0.020018984;0.007405201;-0.008430913;-0.011179911;0.003539517;0.012077605;0.008140422;0.023040321;0.006580571;-0.010715463;-0.022373989;-0.00902358;-0.038969531;-0.043794294;-0.084220716
-0.024655993;-0.028044746;-0.017516522;0.000650266;0.000649843;0.045291005;0.048859277;0.101935846;0.033681816;0.022458528;-0.014404338;-0.004447866;-0.006968042;0.005681329;0.000257478;0.001629153;0.0358435;0.012077394;-0.008941389;-0.025620697;-0.003048006;-0.029863591;-0.052818007;-0.047042187
-0.071807181;-0.022236207;-0.010127392;-0.012506739;0.000108489;0.048171087;0.045957275;0.097492251;0.0643987;-0.000924098;-0.007847108;0.004479567;-0.027615099;0.01616648;0.010775039;0.007817425;0.026928796;0.010055957;-0.005745499;-0.026144866;-0.000333278;-0.019182231;-0.043306574;-0.070720059
-0.050966608;-0.044658404;-0.008099721;-0.003597503;0.010648954;0.020243966;0.06059398;0.093235579;0.049329667;0.016552298;-0.009698678;-0.010887772;-0.006081595;0.013297425;-0.003433692;-0.003950742;0.043503337;0.008191455;-0.008514056;-0.021524664;-0.020482931;-0.016027136;-0.083904872;-0.054926685
-0.025263577;-0.039235826;-0.005778828;-0.009528851;0.02021904;0.039047327;0.095383587;0.044377116;0.045410011;0.012253684;-0.004370954;-0.015660142;-0.02275622;0.004712737;0.009105221;0.001269841;0.041425021;0.014024341;-0.010782973;-0.02200319;-0.02182183;-0.007977595;-0.045579328;-0.064153896
-0.048604685;-0.024556617;-0.030539109;-0.001477885;0.001583364;0.008611636;0.03563909;0.06189801;0.026302242;0.022923421;-0.002893571;-0.003992378;-0.014653357;-0.018059952;0.00140812;0.011472275;0.05193984;0.022546246;0.000602384;-0.025704701;-0.001413303;-0.031788793;-0.041067188;-0.042032714
-0.060686555;-0.025286743;-0.01645149;-0.011601569;-0.004120497;0.016600266;0.021713169;0.031813137;0.009628824;0.029141494;-0.005620233;0.001207001;0.002108751;-0.011704167;0.01850176;0.023434423;0.054161538;0.044440438;0.002202158;-0.003879044;-0.021516897;-0.010980535;-0.048794167;-0.060713757
-0.025572283;-0.026565063;-0.02058951;0.006656845;0.010494996;0.028644176;0.069264943;0.097298301;0.048042858;0.020627166;-0.014570584;-0.006732307;-0.015486726;0.014303959;0.00799899;-0.001678697;0.030280467;0.014000728;-0.000241128;-0.013189303;-0.007850192;-0.025272259;-0.053423237;-0.064072597
-0.037528339;-0.041549578;-0.009266886;-0.015953287;0.016987129;0.021569129;0.066106004;0.093570945;0.037968796;0.017603027;-0.016359078;-0.016209893;-0.001601821;-0.011199728;0.003066962;0.013601994;0.031061545;0.0304414;-0.006253216;-0.021508828;0.000648824;-0.018492758;-0.04630725;-0.068626135
-0.057180978;-0.021919167;-0.004119982;-0.016651437;0.019466694;0.010984622;0.064026149;0.101931662;0.029177719;0.017572985;-0.004102482;-0.012980691;-0.014973262;0.001242596;0;-0.001657138;0.040938998;0.022431231;-0.00954094;-0.023452717;0.000321724;-0.024914509;-0.051676745;-0.074100752
-0.035010941;-0.026491366;-0.01119888;-0.008178101;0.001418296;0.017461114;0.0593658;0.097641446;0.032534605;0.014136874;-0.00422833;-0.002447581;-0.021549767;-0.001419921;0.00608308;-0.001995842;0.030413575;0.023777228;-0.005455624;-0.02317841;-0.004146847;-0.016926869;-0.047423118;-0.064307816
-0.048502681;-0.030717566;-0.024470732;-0.014913007;0.011205644;0.037560111;0.036296224;0.072856549;0.034841985;0.005577245;-0.007385778;-0.011966701;-0.016802287;-0.014655943;-0.015513722;0.003195034;0.064988316;0.008673469;-0.004327351;-0.021486893;-0.001130091;-0.024743539;-0.04103544;-0.05517373
-0.05269256;-0.030572044;-0.029227105;-0.005618287;-0.007874452;0.0175487;0.028791718;0.031390604;0.009126801;0.024302929;-0.002593775;0.004882667;-0.003684708;-0.014470907;-0.005074082;0.019644386;0.063743481;0.045996982;-0.006366856;-0.012127794;-0.02835111;-0.006956195;-0.027056743;-0.027012426
-0.035261931;-0.016640666;-0.029047188;-0.033035175;-0.013368533;-0.003285188;-0.000453978;0.013418278;-0.021853592;-0.004589788;0.01461354;0.001472337;0.004967261;0.005278823;0.012357362;0.012643615;0.054519369;0.051602499;0.011818137;-0.011032463;-0.009469323;-0.013067983;-0.022542648;-0.047093451
